	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t4192	0.47882	0.3314	0.36352	0.39517	0.45067	0.68697	0.4543	0.36755	0.37072	0.32476	0.39446	0.392	0.184	0.197	0.313	0.207	0.199
t4193	0.33113	0.25513	0.2606	0.31489	0.34155	0.58231	0.37428	0.28721	0.3167	0.27985	0.341	0.254	0.117	0.106	0.185	0.121	0.124
t4194	0.20568	0.16494	0.24793	0.22556	0.24408	0.43479	0.26616	0.22017	0.24699	0.20358	0.28546	0.113	0.053	0.034	0.071	0.047	0.049
t4195	0.10429	0.08197	0.15492	0.13201	0.16384	0.2757	0.15512	0.15041	0.18678	0.13939	0.20738	0.025	0.007	0	0.008	0.006	0.002
t4196	0.02685	0.02281	0.06597	0.04973	0.07989	0.13036	0.06452	0.07558	0.12907	0.07822	0.11536	0	0	0	0	0	0
t4197	0.00019	0.00061	0.01417	0.00566	0.01949	0.02088	0.01068	0.01819	0.08254	0.03192	0.05038	0	0	0	0	0	0
t4198	0	0	0.00002	0	0.00031	0.00041	0.00014	0.00002	0.05057	0.00891	0.01118	0	0	0	0	0	0
t4199	0	0	0	0	0	0	0	0	0.04326	0.00444	0.00086	0	0	0	0	0	0
t4200	0	0	0	0	0	0	0	0	0.05768	0.00362	0	0	0	0	0	0	0
t4201	0	0	0	0	0	0	0	0	0.06035	0.00438	0	0	0	0	0	0	0
t4202	0	0	0	0	0	0	0	0	0.05836	0.00785	0	0	0	0	0	0	0
t4203	0	0.00202	0	0	0	0	0	0	0.05876	0.01313	0	0	0	0	0	0.001	0
t4204	0.00002	0.03804	0	0.00032	0.00163	0	0	0	0.07443	0.03363	0.00037	0	0.009	0.012	0	0.029	0.003
t4205	0.01821	0.11607	0.00265	0.01647	0.03434	0	0.00037	0.00731	0.11337	0.08302	0.0037	0.03	0.065	0.069	0.038	0.102	0.055
t4206	0.10302	0.21736	0.0441	0.0826	0.10517	0.00153	0.0188	0.05799	0.16265	0.16029	0.03284	0.139	0.166	0.158	0.143	0.207	0.142
t4207	0.23218	0.33066	0.12237	0.18149	0.20724	0.05142	0.07468	0.14844	0.22691	0.24837	0.08922	0.3	0.293	0.252	0.286	0.324	0.227
t4208	0.38345	0.4818	0.2071	0.2569	0.28043	0.18858	0.14459	0.2263	0.31021	0.30316	0.1797	0.453	0.415	0.318	0.421	0.436	0.326
t4209	0.52338	0.56977	0.33884	0.35049	0.34684	0.35006	0.24011	0.31324	0.38867	0.37072	0.25944	0.58	0.491	0.357	0.525	0.525	0.425
t4210	0.63867	0.63369	0.5032	0.42984	0.42598	0.504	0.33028	0.35498	0.44416	0.4326	0.35898	0.664	0.542	0.366	0.59	0.564	0.515
t4211	0.7152	0.64489	0.58345	0.49335	0.50452	0.63097	0.41985	0.35067	0.48642	0.48944	0.45547	0.712	0.56	0.345	0.62	0.584	0.515
t4212	0.76254	0.63245	0.62984	0.53716	0.52667	0.72194	0.47993	0.39873	0.50298	0.4763	0.51858	0.719	0.531	0.309	0.62	0.566	0.491
t4213	0.75373	0.5951	0.63474	0.54089	0.55725	0.77211	0.5393	0.41482	0.4947	0.45326	0.5553	0.679	0.486	0.282	0.578	0.521	0.447
t4214	0.68721	0.56848	0.5712	0.50365	0.55983	0.77572	0.52528	0.3878	0.47851	0.44684	0.54217	0.594	0.433	0.242	0.509	0.447	0.404
t4215	0.58515	0.47381	0.53055	0.43374	0.47928	0.73372	0.49137	0.39133	0.43307	0.41838	0.54899	0.478	0.353	0.183	0.414	0.353	0.325
t4216	0.45902	0.39005	0.43063	0.37496	0.48449	0.65619	0.45715	0.3261	0.38189	0.37055	0.50139	0.346	0.263	0.132	0.297	0.238	0.243
t4217	0.34905	0.28473	0.32953	0.29859	0.38535	0.55102	0.37077	0.28194	0.30718	0.30696	0.44951	0.207	0.158	0.074	0.172	0.136	0.149
t4218	0.2073	0.18214	0.25005	0.21134	0.30016	0.41473	0.27863	0.17572	0.23375	0.21899	0.3529	0.098	0.067	0.024	0.065	0.056	0.057
t4219	0.11246	0.09617	0.16007	0.11586	0.19669	0.27064	0.17032	0.12296	0.17172	0.15097	0.2532	0.022	0.009	0	0.007	0.007	0.004
t4220	0.02736	0.02632	0.07584	0.03938	0.08459	0.12507	0.07253	0.0665	0.11257	0.09042	0.15972	0	0	0	0	0	0
t4221	0.00018	0.00065	0.0144	0.00428	0.0228	0.0219	0.01324	0.01613	0.07095	0.03967	0.06682	0	0	0	0	0	0
t4222	0	0	0.00002	0	0.00033	0.00046	0.00023	0.00002	0.04136	0.01371	0.01478	0	0	0	0	0	0
t4223	0	0	0	0	0	0	0	0	0.03442	0.00694	0.00086	0	0	0	0	0	0
t4224	0	0	0	0	0	0	0	0	0.04502	0.00613	0	0	0	0	0	0	0
t4225	0	0	0	0	0	0	0	0	0.04788	0.00624	0	0	0	0	0	0	0
t4226	0	0	0	0	0	0	0	0	0.04862	0.01045	0	0	0	0	0	0	0
t4227	0	0.00183	0	0	0	0	0	0	0.05055	0.01651	0	0	0	0	0	0.001	0
t4228	0.00002	0.03595	0	0.00017	0.0018	0	0	0	0.06351	0.03614	0.00041	0	0.011	0.009	0	0.03	0.003
t4229	0.017	0.10932	0.00293	0.00744	0.0426	0	0.00053	0.00523	0.09799	0.07656	0.00433	0.02	0.075	0.053	0.033	0.106	0.055
t4230	0.09582	0.20437	0.05075	0.0302	0.13265	0.00141	0.02709	0.03948	0.14131	0.13332	0.04525	0.093	0.183	0.118	0.124	0.22	0.15
t4231	0.21262	0.31855	0.14678	0.06879	0.25276	0.04681	0.11274	0.09792	0.19796	0.19537	0.12957	0.21	0.309	0.182	0.247	0.345	0.252
t4232	0.36686	0.42165	0.28405	0.14201	0.38202	0.16719	0.23245	0.22843	0.2537	0.245	0.23931	0.342	0.411	0.233	0.372	0.468	0.297
t4233	0.51126	0.52522	0.42352	0.19676	0.50377	0.31533	0.36676	0.34062	0.31389	0.29297	0.36178	0.464	0.462	0.266	0.476	0.558	0.341
t4234	0.61974	0.60534	0.54648	0.27028	0.60407	0.46996	0.49391	0.44482	0.35847	0.34361	0.4789	0.557	0.481	0.275	0.553	0.611	0.374
t4235	0.68785	0.62316	0.64188	0.33852	0.6613	0.59377	0.58978	0.51617	0.37597	0.35761	0.58061	0.584	0.482	0.279	0.584	0.619	0.391
t4236	0.72226	0.64431	0.69738	0.38725	0.68197	0.68356	0.63247	0.50802	0.39855	0.38553	0.64858	0.556	0.456	0.265	0.579	0.593	0.375
t4237	0.7105	0.62557	0.67923	0.4392	0.71018	0.74168	0.6463	0.51011	0.41636	0.38756	0.66946	0.504	0.415	0.245	0.532	0.534	0.334
t4238	0.64065	0.57798	0.62249	0.42162	0.64883	0.74469	0.63628	0.47797	0.40746	0.37762	0.67043	0.432	0.354	0.218	0.455	0.447	0.267
t4239	0.57328	0.48074	0.5903	0.39228	0.58147	0.71088	0.59726	0.4172	0.37112	0.32748	0.64339	0.336	0.275	0.177	0.358	0.341	0.206
t4240	0.47334	0.39991	0.50912	0.35713	0.51308	0.6489	0.52042	0.37224	0.33855	0.29631	0.5732	0.222	0.191	0.122	0.248	0.227	0.14
t4241	0.3286	0.30704	0.42768	0.28454	0.41718	0.54515	0.41477	0.32479	0.28072	0.23519	0.48828	0.12	0.114	0.071	0.142	0.123	0.085
t4242	0.20935	0.19289	0.30293	0.21287	0.30829	0.40812	0.30278	0.25166	0.2154	0.17822	0.37779	0.051	0.049	0.024	0.054	0.046	0.035
t4243	0.10144	0.10168	0.19416	0.11803	0.19878	0.26886	0.18893	0.18297	0.16438	0.12059	0.26305	0.01	0.006	0	0.005	0.005	0.002
t4244	0.02597	0.02609	0.09409	0.0479	0.09343	0.12698	0.08162	0.08811	0.11515	0.06567	0.16303	0	0	0	0	0	0
t4245	0.00019	0.0006	0.01643	0.00601	0.02306	0.02117	0.01468	0.02152	0.07644	0.02635	0.07037	0	0	0	0	0	0
t4246	0	0	0.00002	0	0.00031	0.00044	0.00023	0.00002	0.04861	0.00803	0.01398	0	0	0	0	0	0
t4247	0	0	0	0	0	0	0	0	0.04168	0.00443	0.00081	0	0	0	0	0	0
t4248	0	0	0	0	0	0	0	0	0.05338	0.00349	0	0	0	0	0	0	0
t4249	0	0	0	0	0	0	0	0	0.05719	0.00398	0	0	0	0	0	0	0
t4250	0	0	0	0	0	0	0	0	0.05337	0.00676	0	0	0	0	0	0	0
t4251	0	0.00173	0	0	0	0	0	0	0.05598	0.01124	0	0	0	0	0	0.001	0
t4252	0.00002	0.0324	0	0.00025	0.00168	0	0	0	0.06973	0.0313	0.0003	0	0.01	0.013	0	0.028	0.002
t4253	0.01521	0.1059	0.0026	0.01207	0.04198	0	0.00051	0.0076	0.10501	0.07678	0.00289	0.023	0.073	0.079	0.037	0.1	0.046
t4254	0.08478	0.19708	0.03627	0.05612	0.12816	0.0018	0.02907	0.06655	0.15633	0.13926	0.03631	0.103	0.18	0.178	0.136	0.201	0.13
t4255	0.19888	0.30246	0.08425	0.11854	0.24547	0.05032	0.12632	0.16329	0.21247	0.22155	0.11153	0.24	0.294	0.284	0.264	0.306	0.229
t4256	0.33295	0.41172	0.21808	0.19631	0.36284	0.18107	0.25263	0.28958	0.27116	0.27735	0.20423	0.393	0.365	0.361	0.391	0.396	0.286
t4257	0.46627	0.49754	0.31207	0.27289	0.47666	0.33945	0.38027	0.39557	0.33299	0.36334	0.31621	0.523	0.399	0.39	0.497	0.458	0.335
t4258	0.57915	0.54629	0.47681	0.35279	0.59098	0.49731	0.49067	0.51491	0.39064	0.43365	0.43081	0.6	0.416	0.396	0.559	0.488	0.378
t4259	0.65831	0.56512	0.57772	0.40644	0.62551	0.62845	0.58345	0.63653	0.43134	0.48033	0.52291	0.641	0.419	0.39	0.595	0.492	0.399
t4260	0.68394	0.56809	0.69333	0.40128	0.65844	0.71351	0.64969	0.69891	0.44702	0.5106	0.59175	0.642	0.392	0.379	0.59	0.47	0.381
t4261	0.65939	0.53216	0.72472	0.46166	0.6612	0.76617	0.66458	0.73755	0.43898	0.52056	0.62383	0.608	0.355	0.354	0.554	0.427	0.345
t4262	0.54912	0.46493	0.7189	0.42588	0.64899	0.77961	0.64494	0.67654	0.4021	0.4936	0.6274	0.525	0.304	0.311	0.491	0.36	0.301
t4263	0.48345	0.41294	0.65555	0.3954	0.62224	0.74381	0.594	0.58271	0.36681	0.45047	0.6117	0.398	0.243	0.254	0.406	0.279	0.257
t4264	0.42299	0.31947	0.52864	0.35481	0.5225	0.67868	0.52744	0.45499	0.31758	0.37029	0.53606	0.249	0.177	0.179	0.297	0.191	0.193
t4265	0.31235	0.247	0.40566	0.26112	0.43246	0.56943	0.44391	0.3183	0.26902	0.29618	0.43608	0.133	0.112	0.098	0.175	0.108	0.12
t4266	0.19141	0.17841	0.28628	0.19259	0.31778	0.43086	0.3273	0.2585	0.22603	0.21918	0.33701	0.065	0.051	0.031	0.069	0.041	0.048
t4267	0.08125	0.09091	0.17089	0.10734	0.1999	0.28403	0.20572	0.18599	0.16574	0.14401	0.23541	0.018	0.007	0	0.008	0.004	0.003
t4268	0.01825	0.02433	0.03864	0.04486	0.10329	0.13309	0.0927	0.09901	0.11735	0.08451	0.1359	0	0	0	0	0	0
t4269	0.00011	0.00055	0.00752	0.00515	0.02651	0.02254	0.01693	0.02258	0.07677	0.0371	0.0646	0	0	0	0	0	0
t4270	0	0	0	0	0.00033	0.00048	0.00024	0.00002	0.04926	0.01248	0.01284	0	0	0	0	0	0
t4271	0	0	0	0	0	0	0	0	0.04336	0.0064	0.0007	0	0	0	0	0	0
t4272	0	0	0	0	0	0	0	0	0.057	0.00565	0	0	0	0	0	0	0
t4273	0	0	0	0	0	0	0	0	0.06162	0.00604	0	0	0	0	0	0	0
t4274	0	0	0	0	0	0	0	0	0.06076	0.0089	0	0	0	0	0	0	0
t4275	0	0.00167	0	0	0	0	0	0	0.05789	0.01346	0	0	0	0	0	0.001	0
t4276	0.00002	0.03768	0	0.00021	0.00164	0	0	0	0.07403	0.02881	0.00028	0	0.009	0.011	0	0.026	0.003
t4277	0.01253	0.11973	0.00172	0.01111	0.04268	0	0.00061	0.00753	0.11125	0.06018	0.00362	0.019	0.059	0.067	0.033	0.087	0.065
t4278	0.06554	0.22963	0.03477	0.054	0.13454	0.00181	0.0316	0.06348	0.16304	0.09529	0.03921	0.084	0.142	0.152	0.123	0.167	0.18
t4279	0.1417	0.3481	0.12337	0.12422	0.2527	0.05398	0.13352	0.16396	0.22548	0.14118	0.11694	0.166	0.23	0.23	0.245	0.235	0.308
t4280	0.20301	0.46203	0.24092	0.18227	0.37749	0.19405	0.27385	0.28522	0.30466	0.19785	0.20557	0.235	0.311	0.287	0.363	0.283	0.411
t4281	0.29969	0.56067	0.37142	0.27257	0.49821	0.36595	0.421	0.40632	0.37047	0.24108	0.31945	0.247	0.354	0.339	0.47	0.323	0.461
t4282	0.39935	0.625	0.48995	0.35187	0.5997	0.52864	0.55948	0.52476	0.41483	0.27101	0.43356	0.329	0.353	0.368	0.542	0.348	0.476
t4283	0.44139	0.64542	0.55071	0.4348	0.67585	0.66921	0.66265	0.61766	0.45963	0.27157	0.53383	0.449	0.337	0.383	0.582	0.354	0.479
t4284	0.44002	0.62405	0.56515	0.48761	0.70415	0.7741	0.73468	0.69631	0.46068	0.27435	0.60097	0.515	0.299	0.362	0.581	0.334	0.452
t4285	0.48096	0.59909	0.58874	0.48528	0.70091	0.82769	0.75754	0.70908	0.44822	0.27647	0.64888	0.579	0.273	0.313	0.551	0.292	0.407
t4286	0.408	0.53147	0.63587	0.44389	0.66927	0.81868	0.72927	0.61298	0.43371	0.27316	0.65708	0.593	0.275	0.259	0.492	0.239	0.332
t4287	0.34924	0.43915	0.57095	0.40216	0.58146	0.75543	0.65509	0.52901	0.39594	0.2609	0.5989	0.552	0.265	0.189	0.405	0.179	0.245
t4288	0.28451	0.30769	0.50976	0.31568	0.49514	0.66554	0.56947	0.44806	0.35332	0.23762	0.54151	0.445	0.222	0.131	0.299	0.113	0.146
t4289	0.1883	0.23078	0.34377	0.26307	0.38972	0.54389	0.43563	0.33566	0.30043	0.19942	0.44952	0.292	0.153	0.069	0.183	0.065	0.064
t4290	0.118	0.14435	0.25005	0.19768	0.2896	0.41573	0.30429	0.26084	0.23981	0.15508	0.35007	0.126	0.064	0.022	0.072	0.029	0.016
t4291	0.05532	0.07693	0.14451	0.10649	0.18991	0.26036	0.18288	0.16268	0.18307	0.10254	0.24494	0.021	0.008	0	0.008	0.005	0
t4292	0.01358	0.01855	0.06718	0.04119	0.09534	0.12154	0.07977	0.08507	0.13324	0.05648	0.16755	0	0	0	0	0	0
t4293	0.0001	0.00048	0.01075	0.0044	0.02324	0.02104	0.01427	0.02018	0.083	0.02529	0.07497	0	0	0	0	0	0
t4294	0	0	0.00002	0	0.0003	0.0005	0.00023	0.00002	0.05304	0.01013	0.01585	0	0	0	0	0	0
t4295	0	0	0	0	0	0	0	0	0.04782	0.00619	0.00091	0	0	0	0	0	0
t4296	0	0	0	0	0	0	0	0	0.06441	0.00616	0	0	0	0	0	0	0
t4297	0	0	0	0	0	0	0	0	0.0713	0.0074	0	0	0	0	0	0	0
t4298	0	0	0	0	0	0	0	0	0.06948	0.01261	0	0	0	0	0	0	0
t4299	0	0.00142	0	0	0	0	0	0	0.06868	0.01796	0	0	0	0	0	0	0
t4300	0.00002	0.02855	0	0.00013	0.00139	0	0	0	0.08217	0.03348	0.0002	0	0.009	0.01	0	0.022	0.002
t4301	0.00919	0.09159	0.00162	0.01081	0.03307	0	0.00039	0.00682	0.12237	0.06562	0.00346	0.024	0.067	0.059	0.032	0.082	0.06
t4302	0.05675	0.17323	0.03024	0.05762	0.0937	0.00174	0.0221	0.06143	0.17234	0.10667	0.03897	0.11	0.174	0.148	0.123	0.166	0.188
t4303	0.13575	0.29919	0.08439	0.13557	0.1654	0.05089	0.09695	0.15832	0.23081	0.15882	0.11449	0.219	0.315	0.259	0.246	0.259	0.324
t4304	0.2861	0.35465	0.16282	0.20788	0.20393	0.18178	0.19225	0.27032	0.2951	0.19646	0.22545	0.321	0.448	0.364	0.377	0.347	0.439
t4305	0.40887	0.44651	0.2788	0.29035	0.2542	0.3403	0.30685	0.39872	0.35394	0.25175	0.3417	0.407	0.545	0.457	0.486	0.422	0.512
t4306	0.50432	0.51021	0.30745	0.39272	0.33063	0.49345	0.40607	0.52048	0.4072	0.30157	0.45773	0.467	0.6	0.517	0.562	0.473	0.579
t4307	0.5235	0.55339	0.40028	0.43148	0.36383	0.62298	0.49595	0.62044	0.42444	0.33752	0.53569	0.502	0.624	0.546	0.596	0.499	0.665
t4308	0.53142	0.57655	0.43498	0.53332	0.3682	0.71149	0.55603	0.69573	0.44543	0.36585	0.59974	0.542	0.626	0.545	0.596	0.499	0.706
t4309	0.53307	0.5531	0.54404	0.54286	0.34916	0.76171	0.58734	0.71482	0.45143	0.38306	0.63799	0.562	0.589	0.504	0.577	0.47	0.687
t4310	0.51247	0.50067	0.52571	0.55958	0.30241	0.78554	0.58667	0.70031	0.43374	0.37542	0.66738	0.453	0.527	0.431	0.524	0.404	0.623
t4311	0.45305	0.43814	0.50539	0.48461	0.27068	0.73867	0.56437	0.58623	0.40632	0.33974	0.65566	0.266	0.428	0.337	0.428	0.312	0.521
t4312	0.36947	0.36012	0.46082	0.41082	0.27533	0.64141	0.47611	0.54122	0.35355	0.29059	0.59765	0.143	0.311	0.23	0.306	0.209	0.38
t4313	0.26925	0.24348	0.40153	0.32797	0.21584	0.5344	0.393	0.45828	0.30327	0.25126	0.51666	0.076	0.178	0.12	0.17	0.113	0.22
t4314	0.18868	0.16926	0.2991	0.21323	0.15984	0.39058	0.28887	0.32423	0.24365	0.18861	0.4245	0.032	0.066	0.039	0.058	0.044	0.079
t4315	0.0962	0.08514	0.19149	0.12552	0.08228	0.2384	0.17667	0.20741	0.18397	0.12668	0.30016	0.007	0.008	0.001	0.004	0.005	0.006
t4316	0.02393	0.02363	0.08658	0.04974	0.04878	0.11457	0.07871	0.10337	0.12989	0.06807	0.17889	0	0	0	0	0	0
t4317	0.00017	0.00056	0.01647	0.00541	0.01442	0.01933	0.01471	0.02294	0.08729	0.02918	0.08007	0	0	0	0	0	0
t4318	0	0	0	0	0.00026	0.00041	0.00024	0.00002	0.05699	0.01098	0.01784	0	0	0	0	0	0
t4319	0	0	0	0	0	0	0	0	0.05064	0.00657	0.00101	0	0	0	0	0	0
t4320	0	0	0	0	0	0	0	0	0.06736	0.00583	0	0	0	0	0	0	0
t4321	0	0	0	0	0	0	0	0	0.06781	0.00312	0	0	0	0	0	0	0
t4322	0	0	0	0	0	0	0	0	0.06499	0.00612	0	0	0	0	0	0	0
t4323	0	0.0009	0	0	0	0	0	0	0.06553	0.0126	0	0	0	0	0	0	0
t4324	0.00002	0.02426	0	0.00024	0.0011	0	0	0	0.08187	0.03056	0.00001	0	0.012	0.011	0	0.025	0.001
t4325	0.01312	0.08958	0.00297	0.01616	0.02684	0	0.00039	0.00563	0.12786	0.07843	0.00172	0.023	0.071	0.076	0.029	0.09	0.02
t4326	0.06122	0.1958	0.05685	0.08896	0.08809	0.00174	0.02318	0.04635	0.18877	0.14981	0.01561	0.092	0.156	0.183	0.125	0.179	0.052
t4327	0.12411	0.32039	0.16871	0.19772	0.19071	0.04934	0.09945	0.12474	0.25888	0.22984	0.04301	0.196	0.253	0.301	0.261	0.274	0.093
t4328	0.23221	0.40215	0.30486	0.31822	0.30655	0.1792	0.19402	0.20285	0.32586	0.28375	0.09265	0.347	0.353	0.4	0.393	0.364	0.143
t4329	0.34256	0.48481	0.4542	0.43502	0.42138	0.32881	0.30922	0.33552	0.41384	0.34177	0.16891	0.494	0.457	0.472	0.495	0.415	0.209
t4330	0.42366	0.55077	0.57639	0.49546	0.53082	0.47981	0.43001	0.43415	0.47179	0.37972	0.257	0.636	0.524	0.519	0.563	0.429	0.322
t4331	0.50951	0.57017	0.60063	0.57296	0.58881	0.59056	0.56369	0.55609	0.51076	0.4258	0.32864	0.688	0.535	0.523	0.599	0.447	0.463
t4332	0.606	0.59959	0.56258	0.62063	0.67138	0.66654	0.63624	0.66216	0.52963	0.45118	0.37914	0.695	0.517	0.503	0.6	0.429	0.55
t4333	0.57195	0.59793	0.59727	0.59111	0.6624	0.70474	0.69998	0.61412	0.52585	0.43521	0.44329	0.658	0.478	0.449	0.563	0.396	0.554
t4334	0.53378	0.54931	0.50593	0.5739	0.60239	0.72213	0.69814	0.58058	0.50655	0.39652	0.46203	0.603	0.405	0.371	0.503	0.338	0.506
t4335	0.47198	0.50913	0.38834	0.50914	0.52854	0.66527	0.67153	0.52456	0.47868	0.35856	0.43781	0.5	0.322	0.281	0.414	0.264	0.422
t4336	0.41665	0.4031	0.41891	0.45031	0.46924	0.5957	0.59437	0.45547	0.42328	0.29589	0.4022	0.356	0.217	0.19	0.297	0.193	0.291
t4337	0.31786	0.29288	0.36153	0.33895	0.37766	0.48587	0.48693	0.35541	0.36099	0.22994	0.34775	0.209	0.124	0.103	0.171	0.114	0.171
t4338	0.20713	0.17629	0.29645	0.25188	0.26251	0.37661	0.35276	0.28406	0.29734	0.17334	0.28404	0.102	0.051	0.034	0.067	0.046	0.069
t4339	0.10275	0.08366	0.17365	0.15073	0.15915	0.23144	0.22235	0.17841	0.22323	0.12206	0.20799	0.022	0.006	0.001	0.007	0.006	0.004
t4340	0.02589	0.0233	0.09384	0.0624	0.07487	0.10897	0.09534	0.08144	0.15727	0.06753	0.12062	0	0	0	0	0	0
t4341	0.00021	0.00058	0.01777	0.00695	0.01815	0.01987	0.01671	0.01761	0.09888	0.03089	0.05572	0	0	0	0	0	0
t4342	0	0	0	0	0.00017	0.00042	0.00024	0	0.0558	0.00962	0.01107	0	0	0	0	0	0
t4343	0	0	0	0	0	0	0	0	0.04489	0.00419	0.00033	0	0	0	0	0	0
t4344	0	0	0	0	0	0	0	0	0.05706	0.00315	0	0	0	0	0	0	0
t4345	0	0	0	0	0	0	0	0	0.06183	0.00361	0	0	0	0	0	0	0
t4346	0	0	0	0	0	0	0	0	0.05932	0.00713	0	0	0	0	0	0	0
t4347	0	0.00126	0	0	0	0	0	0	0.05907	0.0146	0	0	0	0	0	0.001	0
t4348	0	0.02852	0	0.00024	0.00102	0	0	0	0.07738	0.03648	0.00018	0	0.01	0.013	0	0.033	0.001
t4349	0.01623	0.08984	0.00233	0.01439	0.03004	0	0.0005	0.00655	0.12338	0.09185	0.00275	0.029	0.071	0.078	0.033	0.116	0.059
t4350	0.09885	0.17727	0.04146	0.07944	0.09303	0.00155	0.03085	0.06472	0.17915	0.17265	0.02326	0.118	0.169	0.194	0.134	0.229	0.187
t4351	0.23314	0.26874	0.13446	0.18428	0.19616	0.04892	0.13547	0.16827	0.2443	0.26043	0.06721	0.218	0.277	0.33	0.272	0.354	0.325
t4352	0.35635	0.27536	0.18478	0.27477	0.31677	0.17746	0.27678	0.28	0.30401	0.33017	0.12586	0.348	0.374	0.454	0.402	0.462	0.444
t4353	0.49121	0.35589	0.2983	0.3745	0.40998	0.33506	0.42427	0.3827	0.36536	0.38889	0.19993	0.484	0.432	0.545	0.506	0.54	0.537
t4354	0.60095	0.39882	0.42083	0.47094	0.50003	0.48153	0.56604	0.46664	0.41104	0.44375	0.26558	0.531	0.469	0.588	0.579	0.586	0.6
t4355	0.67652	0.44823	0.55156	0.52957	0.58317	0.60161	0.67268	0.56985	0.43751	0.49252	0.31992	0.535	0.468	0.609	0.619	0.601	0.638
t4356	0.68578	0.44293	0.60338	0.55742	0.63196	0.67993	0.75146	0.60777	0.44385	0.52624	0.38958	0.537	0.439	0.605	0.616	0.586	0.635
t4357	0.68291	0.45972	0.58807	0.56397	0.64135	0.73954	0.78853	0.56053	0.43325	0.53372	0.46272	0.521	0.42	0.562	0.572	0.537	0.617
t4358	0.64951	0.42634	0.56555	0.52576	0.6268	0.76483	0.78173	0.5317	0.40102	0.52324	0.51467	0.416	0.363	0.497	0.493	0.454	0.555
t4359	0.59607	0.37779	0.47646	0.46452	0.57232	0.7152	0.72604	0.45474	0.35816	0.4635	0.51749	0.264	0.283	0.396	0.395	0.35	0.452
t4360	0.49037	0.29702	0.41076	0.37657	0.50155	0.64811	0.63434	0.43373	0.31306	0.40364	0.49757	0.137	0.191	0.27	0.276	0.238	0.314
t4361	0.38431	0.21854	0.336	0.28996	0.40207	0.55569	0.51007	0.33085	0.26599	0.32262	0.4361	0.061	0.116	0.145	0.161	0.133	0.18
t4362	0.24722	0.15118	0.23158	0.20051	0.29632	0.42124	0.3662	0.25378	0.21	0.23965	0.34384	0.023	0.048	0.044	0.06	0.049	0.065
t4363	0.11632	0.08326	0.15442	0.11862	0.19114	0.28115	0.22365	0.15234	0.1559	0.16197	0.24384	0.003	0.005	0.001	0.004	0.004	0.005
t4364	0.02796	0.02249	0.06835	0.05535	0.09017	0.13215	0.09606	0.06341	0.11057	0.08492	0.14295	0	0	0	0	0	0
t4365	0.0002	0.00056	0.01118	0.00537	0.02273	0.02274	0.01657	0.0128	0.07512	0.03412	0.06345	0	0	0	0	0	0
t4366	0	0	0	0	0.00028	0.00045	0.00019	0.00002	0.04891	0.00908	0.01317	0	0	0	0	0	0
t4367	0	0	0	0	0	0	0	0	0.04149	0.00399	0.00082	0	0	0	0	0	0
t4368	0	0	0	0	0	0	0	0	0.05255	0.00369	0	0	0	0	0	0	0
t4369	0	0	0	0	0	0	0	0	0.05713	0.00437	0	0	0	0	0	0	0
t4370	0	0	0	0	0	0	0	0	0.05511	0.00839	0	0	0	0	0	0	0
t4371	0	0.00134	0	0	0	0	0	0	0.05631	0.01505	0	0	0	0	0	0.001	0
t4372	0	0.03073	0	0.00016	0.00116	0	0	0	0.06387	0.03335	0.00012	0	0.005	0.012	0	0.025	0.002
t4373	0.01647	0.09938	0.00165	0.01227	0.03598	0	0.00047	0.00457	0.09823	0.07454	0.00277	0.011	0.048	0.075	0.026	0.085	0.057
t4374	0.09761	0.19442	0.03557	0.0685	0.11644	0.00154	0.02973	0.0461	0.14359	0.12626	0.02756	0.055	0.125	0.181	0.098	0.169	0.167
t4375	0.21405	0.29436	0.11831	0.14972	0.22541	0.05281	0.13167	0.10465	0.19162	0.17568	0.08041	0.117	0.219	0.309	0.187	0.261	0.314
t4376	0.37744	0.39095	0.1793	0.23838	0.33541	0.19024	0.27434	0.19982	0.2394	0.2074	0.1612	0.205	0.304	0.433	0.279	0.346	0.454
t4377	0.50805	0.44157	0.29616	0.31877	0.45135	0.35725	0.42259	0.29385	0.28613	0.24694	0.25782	0.301	0.345	0.531	0.357	0.409	0.554
t4378	0.61556	0.4718	0.42156	0.38184	0.53685	0.52061	0.55966	0.39749	0.32577	0.28644	0.35047	0.369	0.357	0.593	0.406	0.44	0.609
t4379	0.6711	0.52878	0.55818	0.44512	0.61584	0.66381	0.66559	0.49072	0.34719	0.3457	0.41361	0.439	0.33	0.617	0.427	0.444	0.602
t4380	0.67425	0.5402	0.54915	0.45549	0.65462	0.77662	0.73814	0.5619	0.35894	0.39077	0.47049	0.483	0.278	0.6	0.429	0.41	0.54
t4381	0.57964	0.49312	0.58082	0.47352	0.67654	0.83985	0.77074	0.5535	0.34397	0.41451	0.51095	0.495	0.236	0.55	0.405	0.344	0.445
t4382	0.43264	0.46798	0.54244	0.47215	0.66275	0.85697	0.7609	0.51849	0.33885	0.40671	0.54928	0.483	0.205	0.474	0.354	0.267	0.335
t4383	0.32332	0.34938	0.56606	0.4742	0.57451	0.82205	0.69723	0.48942	0.31124	0.39913	0.48412	0.433	0.167	0.374	0.285	0.193	0.23
